param	expType	paramValue	species	type	conc	growthRate	excessProd	numTypes
m	FALSE	10.4674	5	S-species	0.09395875	2	0.667947	10
m	FALSE	10.4674	6	S-species	0.03806655	1.613319	0.667947	10
m	FALSE	10.4674	7	S-species	0.02727993	1.436066	0.667947	10
m	FALSE	10.4674	8	S-species	0.2199449	2.535142	0.667947	10
m	FALSE	10.4674	9	S-species	0.08653606	2.132169	0.667947	10
m	FALSE	10.4674	10	S-species	0.09228533	2.028718	0.667947	10
m	FALSE	11.01831	1	S-species	0.2058428	2.589791	0.653846	10
m	FALSE	11.01831	2	S-species	0.05515583	1.685576	0.653846	10
m	FALSE	11.01831	3	S-species	0.1638322	2.262087	0.653846	10
m	FALSE	11.01831	4	S-species	0.01698628	1.239161	0.653846	10
m	FALSE	11.01831	5	S-species	0.09403833	2	0.653846	10
m	FALSE	11.01831	6	S-species	0.03825399	1.613319	0.653846	10
m	FALSE	11.01831	7	S-species	0.02751206	1.436066	0.653846	10
m	FALSE	11.01831	8	S-species	0.2195096	2.535142	0.653846	10
m	FALSE	11.01831	9	S-species	0.086531	2.132169	0.653846	10
m	FALSE	11.01831	10	S-species	0.09233783	2.028718	0.653846	10
m	FALSE	11.59822	1	S-species	0.205424	2.589791	0.63997	10
m	FALSE	11.59822	2	S-species	0.05535888	1.685576	0.63997	10
m	FALSE	11.59822	3	S-species	0.1637014	2.262087	0.63997	10
m	FALSE	11.59822	4	S-species	0.01722559	1.239161	0.63997	10
m	FALSE	11.59822	5	S-species	0.09411506	2	0.63997	10
m	FALSE	11.59822	6	S-species	0.03843467	1.613319	0.63997	10
m	FALSE	11.59822	7	S-species	0.02773611	1.436066	0.63997	10
m	FALSE	11.59822	8	S-species	0.2190898	2.535142	0.63997	10
m	FALSE	11.59822	9	S-species	0.08652611	2.132169	0.63997	10
m	FALSE	11.59822	10	S-species	0.09238831	2.028718	0.63997	10
m	FALSE	12.20865	1	S-species	0.2050202	2.589791	0.626319	10
m	FALSE	12.20865	2	S-species	0.05555453	1.685576	0.626319	10
m	FALSE	12.20865	3	S-species	0.1635751	2.262087	0.626319	10
m	FALSE	12.20865	4	S-species	0.01745665	1.239161	0.626319	10
m	FALSE	12.20865	5	S-species	0.09418907	2	0.626319	10
m	FALSE	12.20865	6	S-species	0.03860886	1.613319	0.626319	10
m	FALSE	12.20865	7	S-species	0.02795239	1.436066	0.626319	10
m	FALSE	12.20865	8	S-species	0.2186849	2.535142	0.626319	10
m	FALSE	12.20865	9	S-species	0.08652138	2.132169	0.626319	10
m	FALSE	12.20865	10	S-species	0.09243686	2.028718	0.626319	10
m	FALSE	12.85122	1	S-species	0.2046309	2.589791	0.612893	10
m	FALSE	12.85122	2	S-species	0.05574308	1.685576	0.612893	10
m	FALSE	12.85122	3	S-species	0.1634532	2.262087	0.612893	10
m	FALSE	12.85122	4	S-species	0.01767981	1.239161	0.612893	10
m	FALSE	12.85122	5	S-species	0.09426046	2	0.612893	10
m	FALSE	12.85122	6	S-species	0.03877684	1.613319	0.612893	10
m	FALSE	12.85122	7	S-species	0.02816122	1.436066	0.612893	10
m	FALSE	12.85122	8	S-species	0.2182942	2.535142	0.612893	10
m	FALSE	12.85122	9	S-species	0.0865168	2.132169	0.612893	10
m	FALSE	12.85122	10	S-species	0.09248357	2.028718	0.612893	10
m	FALSE	13.5276	1	S-species	0.2042554	2.589791	0.599691	10
m	FALSE	13.5276	2	S-species	0.05592482	1.685576	0.599691	10
m	FALSE	13.5276	3	S-species	0.1633353	2.262087	0.599691	10
m	FALSE	13.5276	4	S-species	0.01789536	1.239161	0.599691	10
m	FALSE	13.5276	5	S-species	0.09432934	2	0.599691	10
m	FALSE	13.5276	6	S-species	0.03893886	1.613319	0.599691	10
m	FALSE	13.5276	7	S-species	0.0283629	1.436066	0.599691	10
m	FALSE	13.5276	8	S-species	0.2179171	2.535142	0.599691	10
m	FALSE	13.5276	9	S-species	0.08651237	2.132169	0.599691	10
m	FALSE	13.5276	10	S-species	0.0925285	2.028718	0.599691	10
m	FALSE	14.23957	1	S-species	0.2038931	2.589791	0.586713	10
m	FALSE	14.23957	2	S-species	0.05610004	1.685576	0.586713	10
m	FALSE	14.23957	3	S-species	0.1632215	2.262087	0.586713	10
m	FALSE	14.23957	4	S-species	0.0181036	1.239161	0.586713	10
m	FALSE	14.23957	5	S-species	0.09439582	2	0.586713	10
m	FALSE	14.23957	6	S-species	0.03909516	1.613319	0.586713	10
m	FALSE	14.23957	7	S-species	0.02855771	1.436066	0.586713	10
m	FALSE	14.23957	8	S-species	0.2175532	2.535142	0.586713	10
m	FALSE	14.23957	9	S-species	0.08650807	2.132169	0.586713	10
m	FALSE	14.23957	10	S-species	0.09257174	2.028718	0.586713	10
m	FALSE	14.98903	1	S-species	0.2035436	2.589791	0.573959	10
m	FALSE	14.98903	2	S-species	0.056269	1.685576	0.573959	10
m	FALSE	14.98903	3	S-species	0.1631115	2.262087	0.573959	10
m	FALSE	14.98903	4	S-species	0.01830484	1.239161	0.573959	10
m	FALSE	14.98903	5	S-species	0.09445998	2	0.573959	10
m	FALSE	14.98903	6	S-species	0.03924597	1.613319	0.573959	10
m	FALSE	14.98903	7	S-species	0.02874592	1.436066	0.573959	10
m	FALSE	14.98903	8	S-species	0.2172019	2.535142	0.573959	10
m	FALSE	14.98903	9	S-species	0.08650391	2.132169	0.573959	10
m	FALSE	14.98903	10	S-species	0.09261336	2.028718	0.573959	10
m	FALSE	15.77792	1	S-species	0.2032063	2.589791	0.561427	10
m	FALSE	15.77792	2	S-species	0.05643197	1.685576	0.561427	10
m	FALSE	15.77792	3	S-species	0.16300510000000001	2.262087	0.561427	10
m	FALSE	15.77792	4	S-species	0.01849933	1.239161	0.561427	10
m	FALSE	15.77792	5	S-species	0.09452193	2	0.561427	10
m	FALSE	15.77792	6	S-species	0.03939152	1.613319	0.561427	10
m	FALSE	15.77792	7	S-species	0.02892779	1.436066	0.561427	10
m	FALSE	15.77792	8	S-species	0.2168627	2.535142	0.561427	10
m	FALSE	15.77792	9	S-species	0.08649988	2.132169	0.561427	10
m	FALSE	15.77792	10	S-species	0.09265342	2.028718	0.561427	10
m	FALSE	16.60834	1	S-species	0.2028808	2.589791	0.549117	10
m	FALSE	16.60834	2	S-species	0.05658917	1.685576	0.549117	10
m	FALSE	16.60834	3	S-species	0.1629023	2.262087	0.549117	10
m	FALSE	16.60834	4	S-species	0.01868734	1.239161	0.549117	10
m	FALSE	16.60834	5	S-species	0.09458175	2	0.549117	10
m	FALSE	16.60834	6	S-species	0.03953201	1.613319	0.549117	10
m	FALSE	16.60834	7	S-species	0.02910356	1.436066	0.549117	10
m	FALSE	16.60834	8	S-species	0.2165351	2.535142	0.549117	10
m	FALSE	16.60834	9	S-species	0.08649597	2.132169	0.549117	10
m	FALSE	16.60834	10	S-species	0.092692	2.028718	0.549117	10
m	FALSE	17.48246	1	S-species	0.2025665	2.589791	0.537027	10
m	FALSE	17.48246	2	S-species	0.05674085	1.685576	0.537027	10
m	FALSE	17.48246	3	S-species	0.1628029	2.262087	0.537027	10
m	FALSE	17.48246	4	S-species	0.01886912	1.239161	0.537027	10
m	FALSE	17.48246	5	S-species	0.09463952	2	0.537027	10
m	FALSE	17.48246	6	S-species	0.03966765	1.613319	0.537027	10
m	FALSE	17.48246	7	S-species	0.02927348	1.436066	0.537027	10
m	FALSE	17.48246	8	S-species	0.2162186	2.535142	0.537027	10
m	FALSE	17.48246	9	S-species	0.08649219	2.132169	0.537027	10
m	FALSE	17.48246	10	S-species	0.09272915	2.028718	0.537027	10
m	FALSE	18.40259	1	S-species	0.202263	2.589791	0.525156	10
m	FALSE	18.40259	2	S-species	0.05688723	1.685576	0.525156	10
m	FALSE	18.40259	3	S-species	0.1627068	2.262087	0.525156	10
m	FALSE	18.40259	4	S-species	0.0190449	1.239161	0.525156	10
m	FALSE	18.40259	5	S-species	0.09469533	2	0.525156	10
m	FALSE	18.40259	6	S-species	0.03979863	1.613319	0.525156	10
m	FALSE	18.40259	7	S-species	0.02943776	1.436066	0.525156	10
m	FALSE	18.40259	8	S-species	0.2159129	2.535142	0.525156	10
m	FALSE	18.40259	9	S-species	0.08648852	2.132169	0.525156	10
m	FALSE	18.40259	10	S-species	0.09276493	2.028718	0.525156	10
m	FALSE	19.37115	1	S-species	0.20197	2.589791	0.513503	10
m	FALSE	19.37115	2	S-species	0.05702851	1.685576	0.513503	10
m	FALSE	19.37115	3	S-species	0.1626138	2.262087	0.513503	10
m	FALSE	19.37115	4	S-species	0.01921492	1.239161	0.513503	10
m	FALSE	19.37115	5	S-species	0.09474925	2	0.513503	10
m	FALSE	19.37115	6	S-species	0.03992513	1.613319	0.513503	10
m	FALSE	19.37115	7	S-species	0.02959661	1.436066	0.513503	10
m	FALSE	19.37115	8	S-species	0.2156175	2.535142	0.513503	10
m	FALSE	19.37115	9	S-species	0.08648497	2.132169	0.513503	10
m	FALSE	19.37115	10	S-species	0.09279941	2.028718	0.513503	10
m	FALSE	20.39068	1	S-species	0.2016869	2.589791	0.502066	10
m	FALSE	20.39068	2	S-species	0.05716491	1.685576	0.502066	10
m	FALSE	20.39068	3	S-species	0.1625238	2.262087	0.502066	10
m	FALSE	20.39068	4	S-species	0.01937938	1.239161	0.502066	10
m	FALSE	20.39068	5	S-species	0.09480135	2	0.502066	10
m	FALSE	20.39068	6	S-species	0.04004733	1.613319	0.502066	10
m	FALSE	20.39068	7	S-species	0.02975026	1.436066	0.502066	10
m	FALSE	20.39068	8	S-species	0.2153319	2.535142	0.502066	10
m	FALSE	20.39068	9	S-species	0.08648152	2.132169	0.502066	10
m	FALSE	20.39068	10	S-species	0.09283263	2.028718	0.502066	10
m	FALSE	21.46388	1	S-species	0.2014134	2.589791	0.490842	10
m	FALSE	21.46388	2	S-species	0.05729661	1.685576	0.490842	10
m	FALSE	21.46388	3	S-species	0.1624368	2.262087	0.490842	10
m	FALSE	21.46388	4	S-species	0.01953851	1.239161	0.490842	10
m	FALSE	21.46388	5	S-species	0.09485171	2	0.490842	10
m	FALSE	21.46388	6	S-species	0.04016539	1.613319	0.490842	10
m	FALSE	21.46388	7	S-species	0.02989888	1.436066	0.490842	10
m	FALSE	21.46388	8	S-species	0.2150559	2.535142	0.490842	10
m	FALSE	21.46388	9	S-species	0.08647818	2.132169	0.490842	10
m	FALSE	21.46388	10	S-species	0.092864650000000007	2.028718	0.490842	10
m	FALSE	22.59355	1	S-species	0.2011491	2.589791	0.479831	10
m	FALSE	22.59355	2	S-species	0.05742381	1.685576	0.479831	10
m	FALSE	22.59355	3	S-species	0.1623525	2.262087	0.479831	10
m	FALSE	22.59355	4	S-species	0.01969249	1.239161	0.479831	10
m	FALSE	22.59355	5	S-species	0.09490039	2	0.479831	10
m	FALSE	22.59355	6	S-species	0.04027948	1.613319	0.479831	10
m	FALSE	22.59355	7	S-species	0.03004268	1.436066	0.479831	10
m	FALSE	22.59355	8	S-species	0.2147891	2.535142	0.479831	10
m	FALSE	22.59355	9	S-species	0.08647494	2.132169	0.479831	10
m	FALSE	22.59355	10	S-species	0.09289552	2.028718	0.479831	10
m	FALSE	23.78269	1	S-species	0.2008937	2.589791	0.46903	10
m	FALSE	23.78269	2	S-species	0.05754666	1.685576	0.46903	10
m	FALSE	23.78269	3	S-species	0.162271	2.262087	0.46903	10
m	FALSE	23.78269	4	S-species	0.01984152	1.239161	0.46903	10
m	FALSE	23.78269	5	S-species	0.09494746	2	0.46903	10
m	FALSE	23.78269	6	S-species	0.04038975	1.613319	0.46903	10
m	FALSE	23.78269	7	S-species	0.03018182	1.436066	0.46903	10
m	FALSE	23.78269	8	S-species	0.214531	2.535142	0.46903	10
m	FALSE	23.78269	9	S-species	0.08647179	2.132169	0.46903	10
m	FALSE	23.78269	10	S-species	0.09292528	2.028718	0.46903	10
m	FALSE	25.03441	1	S-species	0.2006468	2.589791	0.458436	10
m	FALSE	25.03441	2	S-species	0.05766536	1.685576	0.458436	10
m	FALSE	25.03441	3	S-species	0.162192	2.262087	0.458436	10
m	FALSE	25.03441	4	S-species	0.01998578	1.239161	0.458436	10
m	FALSE	25.03441	5	S-species	0.09499297	2	0.458436	10
m	FALSE	25.03441	6	S-species	0.04049634	1.613319	0.458436	10
m	FALSE	25.03441	7	S-species	0.03031649	1.436066	0.458436	10
m	FALSE	25.03441	8	S-species	0.2142815	2.535142	0.458436	10
m	FALSE	25.03441	9	S-species	0.08646874	2.132169	0.458436	10
m	FALSE	25.03441	10	S-species	0.09295397	2.028718	0.458436	10
m	FALSE	26.35201	1	S-species	0.2004081	2.589791	0.448049	10
m	FALSE	26.35201	2	S-species	0.05778004	1.685576	0.448049	10
m	FALSE	26.35201	3	S-species	0.1621156	2.262087	0.448049	10
m	FALSE	26.35201	4	S-species	0.02012545	1.239161	0.448049	10
m	FALSE	26.35201	5	S-species	0.09503699	2	0.448049	10
m	FALSE	26.35201	6	S-species	0.04059939	1.613319	0.448049	10
m	FALSE	26.35201	7	S-species	0.03044684	1.436066	0.448049	10
m	FALSE	26.35201	8	S-species	0.2140401	2.535142	0.448049	10
m	FALSE	26.35201	9	S-species	0.08646579	2.132169	0.448049	10
m	FALSE	26.35201	10	S-species	0.09298165	2.028718	0.448049	10
m	FALSE	27.73896	1	S-species	0.2001773	2.589791	0.437866	10
m	FALSE	27.73896	2	S-species	0.05789088	1.685576	0.437866	10
m	FALSE	27.73896	3	S-species	0.1620416	2.262087	0.437866	10
m	FALSE	27.73896	4	S-species	0.02026068	1.239161	0.437866	10
m	FALSE	27.73896	5	S-species	0.09507957	2	0.437866	10
m	FALSE	27.73896	6	S-species	0.04069905	1.613319	0.437866	10
m	FALSE	27.73896	7	S-species	0.03057304	1.436066	0.437866	10
m	FALSE	27.73896	8	S-species	0.2138066	2.535142	0.437866	10
m	FALSE	27.73896	9	S-species	0.08646292	2.132169	0.437866	10
m	FALSE	27.73896	10	S-species	0.09300835	2.028718	0.437866	10
m	FALSE	29.1989	1	S-species	0.1999541	2.589791	0.427884	10
m	FALSE	29.1989	2	S-species	0.05799801	1.685576	0.427884	10
m	FALSE	29.1989	3	S-species	0.1619699	2.262087	0.427884	10
m	FALSE	29.1989	4	S-species	0.02039165	1.239161	0.427884	10
m	FALSE	29.1989	5	S-species	0.09512076	2	0.427884	10
m	FALSE	29.1989	6	S-species	0.04079543	1.613319	0.427884	10
m	FALSE	29.1989	7	S-species	0.03069523	1.436066	0.427884	10
m	FALSE	29.1989	8	S-species	0.2135806	2.535142	0.427884	10
m	FALSE	29.1989	9	S-species	0.08646013	2.132169	0.427884	10
m	FALSE	29.1989	10	S-species	0.09303412	2.028718	0.427884	10
m	FALSE	30.73569	1	S-species	0.1997383	2.589791	0.4181	10
m	FALSE	30.73569	2	S-species	0.05810158	1.685576	0.4181	10
m	FALSE	30.73569	3	S-species	0.1619005	2.262087	0.4181	10
m	FALSE	30.73569	4	S-species	0.02051851	1.239161	0.4181	10
m	FALSE	30.73569	5	S-species	0.09516062	2	0.4181	10
m	FALSE	30.73569	6	S-species	0.04088866	1.613319	0.4181	10
m	FALSE	30.73569	7	S-species	0.03081357	1.436066	0.4181	10
m	FALSE	30.73569	8	S-species	0.2133619	2.535142	0.4181	10
m	FALSE	30.73569	9	S-species	0.08645743	2.132169	0.4181	10
m	FALSE	30.73569	10	S-species	0.09305898	2.028718	0.4181	10
m	FALSE	32.35335	1	S-species	0.1995294	2.589791	0.408513	10
m	FALSE	32.35335	2	S-species	0.05820173	1.685576	0.408513	10
m	FALSE	32.35335	3	S-species	0.1618332	2.262087	0.408513	10
m	FALSE	32.35335	4	S-species	0.02064139	1.239161	0.408513	10
m	FALSE	32.35335	5	S-species	0.0951992	2	0.408513	10
m	FALSE	32.35335	6	S-species	0.04097886	1.613319	0.408513	10
m	FALSE	32.35335	7	S-species	0.03092818	1.436066	0.408513	10
m	FALSE	32.35335	8	S-species	0.2131502	2.535142	0.408513	10
m	FALSE	32.35335	9	S-species	0.0864548	2.132169	0.408513	10
m	FALSE	32.35335	10	S-species	0.09308297	2.028718	0.408513	10
m	FALSE	34.05616	1	S-species	0.1993273	2.589791	0.39912	10
m	FALSE	34.05616	2	S-species	0.05829857	1.685576	0.39912	10
m	FALSE	34.05616	3	S-species	0.161768	2.262087	0.39912	10
m	FALSE	34.05616	4	S-species	0.02076045	1.239161	0.39912	10
m	FALSE	34.05616	5	S-species	0.09523654	2	0.39912	10
m	FALSE	34.05616	6	S-species	0.04106613	1.613319	0.39912	10
m	FALSE	34.05616	7	S-species	0.0310392	1.436066	0.39912	10
m	FALSE	34.05616	8	S-species	0.2129453	2.535142	0.39912	10
m	FALSE	34.05616	9	S-species	0.08645226	2.132169	0.39912	10
m	FALSE	34.05616	10	S-species	0.09310614	2.028718	0.39912	10
m	FALSE	35.84859	1	S-species	0.1991318	2.589791	0.389919	10
m	FALSE	35.84859	2	S-species	0.05839224	1.685576	0.389919	10
m	FALSE	35.84859	3	S-species	0.1617049	2.262087	0.389919	10
m	FALSE	35.84859	4	S-species	0.02087582	1.239161	0.389919	10
m	FALSE	35.84859	5	S-species	0.09527269	2	0.389919	10
m	FALSE	35.84859	6	S-species	0.04115059	1.613319	0.389919	10
m	FALSE	35.84859	7	S-species	0.03114677	1.436066	0.389919	10
m	FALSE	35.84859	8	S-species	0.212747	2.535142	0.389919	10
m	FALSE	35.84859	9	S-species	0.08644978	2.132169	0.389919	10
m	FALSE	35.84859	10	S-species	0.0931285	2.028718	0.389919	10
m	FALSE	37.73536	1	S-species	0.1989425	2.589791	0.380906	10
m	FALSE	37.73536	2	S-species	0.05848285	1.685576	0.380906	10
m	FALSE	37.73536	3	S-species	0.1616437	2.262087	0.380906	10
m	FALSE	37.73536	4	S-species	0.02098763	1.239161	0.380906	10
m	FALSE	37.73536	5	S-species	0.09530769	2	0.380906	10
m	FALSE	37.73536	6	S-species	0.04123234	1.613319	0.380906	10
m	FALSE	37.73536	7	S-species	0.03125099	1.436066	0.380906	10
m	FALSE	37.73536	8	S-species	0.2125548	2.535142	0.380906	10
m	FALSE	37.73536	9	S-species	0.08644738	2.132169	0.380906	10
m	FALSE	37.73536	10	S-species	0.0931501	2.028718	0.380906	10
m	FALSE	39.72143	1	S-species	0.1987593	2.589791	0.372079	10
m	FALSE	39.72143	2	S-species	0.05857052	1.685576	0.372079	10
m	FALSE	39.72143	3	S-species	0.1615843	2.262087	0.372079	10
m	FALSE	39.72143	4	S-species	0.021096	1.239161	0.372079	10
m	FALSE	39.72143	5	S-species	0.09534158	2	0.372079	10
m	FALSE	39.72143	6	S-species	0.04131148	1.613319	0.372079	10
m	FALSE	39.72143	7	S-species	0.031352	1.436066	0.372079	10
m	FALSE	39.72143	8	S-species	0.2123688	2.535142	0.372079	10
m	FALSE	39.72143	9	S-species	0.08644505	2.132169	0.372079	10
m	FALSE	39.72143	10	S-species	0.09317096	2.028718	0.372079	10
m	FALSE	41.81203	1	S-species	0.1985819	2.589791	0.363435	10
m	FALSE	41.81203	2	S-species	0.05865535	1.685576	0.363435	10
m	FALSE	41.81203	3	S-species	0.1615268	2.262087	0.363435	10
m	FALSE	41.81203	4	S-species	0.02120105	1.239161	0.363435	10
m	FALSE	41.81203	5	S-species	0.0953744	2	0.363435	10
m	FALSE	41.81203	6	S-species	0.0413881	1.613319	0.363435	10
m	FALSE	41.81203	7	S-species	0.03144989	1.436066	0.363435	10
m	FALSE	41.81203	8	S-species	0.2121886	2.535142	0.363435	10
m	FALSE	41.81203	9	S-species	0.08644279	2.132169	0.363435	10
m	FALSE	41.81203	10	S-species	0.09319111	2.028718	0.363435	10
m	FALSE	44.01267	1	S-species	0.1984102	2.589791	0.354973	10
m	FALSE	44.01267	2	S-species	0.05873746	1.685576	0.354973	10
m	FALSE	44.01267	3	S-species	0.161471	2.262087	0.354973	10
m	FALSE	44.01267	4	S-species	0.02130289	1.239161	0.354973	10
m	FALSE	44.01267	5	S-species	0.09540619	2	0.354973	10
m	FALSE	44.01267	6	S-species	0.0414623	1.613319	0.354973	10
m	FALSE	44.01267	7	S-species	0.03154479	1.436066	0.354973	10
m	FALSE	44.01267	8	S-species	0.212014	2.535142	0.354973	10
m	FALSE	44.01267	9	S-species	0.08644059	2.132169	0.354973	10
m	FALSE	44.01267	10	S-species	0.09321058	2.028718	0.354973	10
m	FALSE	46.32912	1	S-species	0.1982439	2.589791	0.346688	10
m	FALSE	46.32912	2	S-species	0.05881693	1.685576	0.346688	10
m	FALSE	46.32912	3	S-species	0.1614169	2.262087	0.346688	10
m	FALSE	46.32912	4	S-species	0.02140165	1.239161	0.346688	10
m	FALSE	46.32912	5	S-species	0.09543699	2	0.346688	10
m	FALSE	46.32912	6	S-species	0.04153415	1.613319	0.346688	10
m	FALSE	46.32912	7	S-species	0.03163678	1.436066	0.346688	10
m	FALSE	46.32912	8	S-species	0.2118449	2.535142	0.346688	10
m	FALSE	46.32912	9	S-species	0.08643845	2.132169	0.346688	10
m	FALSE	46.32912	10	S-species	0.0932294	2.028718	0.346688	10
m	FALSE	48.7675	1	S-species	0.1980828	2.589791	0.338578	10
m	FALSE	48.7675	2	S-species	0.05889386	1.685576	0.338578	10
m	FALSE	48.7675	3	S-species	0.1613645	2.262087	0.338578	10
m	FALSE	48.7675	4	S-species	0.02149741	1.239161	0.338578	10
m	FALSE	48.7675	5	S-species	0.09546683	2	0.338578	10
m	FALSE	48.7675	6	S-species	0.04160375	1.613319	0.338578	10
m	FALSE	48.7675	7	S-species	0.03172598	1.436066	0.338578	10
m	FALSE	48.7675	8	S-species	0.2116809	2.535142	0.338578	10
m	FALSE	48.7675	9	S-species	0.08643637	2.132169	0.338578	10
m	FALSE	48.7675	10	S-species	0.09324758	2.028718	0.338578	10
m	FALSE	51.33421	1	S-species	0.1979267	2.589791	0.330641	10
m	FALSE	51.33421	2	S-species	0.05896835	1.685576	0.330641	10
m	FALSE	51.33421	3	S-species	0.1613136	2.262087	0.330641	10
m	FALSE	51.33421	4	S-species	0.02159029	1.239161	0.330641	10
m	FALSE	51.33421	5	S-species	0.09549575	2	0.330641	10
m	FALSE	51.33421	6	S-species	0.04167117	1.613319	0.330641	10
m	FALSE	51.33421	7	S-species	0.03181248	1.436066	0.330641	10
m	FALSE	51.33421	8	S-species	0.2115221	2.535142	0.330641	10
m	FALSE	51.33421	9	S-species	0.08643436	2.132169	0.330641	10
m	FALSE	51.33421	10	S-species	0.09326516	2.028718	0.330641	10
m	FALSE	54.03601	1	S-species	0.1977755	2.589791	0.322873	10
m	FALSE	54.03601	2	S-species	0.05904049	1.685576	0.322873	10
m	FALSE	54.03601	3	S-species	0.1612643	2.262087	0.322873	10
m	FALSE	54.03601	4	S-species	0.02168038	1.239161	0.322873	10
m	FALSE	54.03601	5	S-species	0.09552377	2	0.322873	10
m	FALSE	54.03601	6	S-species	0.04173649	1.613319	0.322873	10
m	FALSE	54.03601	7	S-species	0.03189637	1.436066	0.322873	10
m	FALSE	54.03601	8	S-species	0.2113681	2.535142	0.322873	10
m	FALSE	54.03601	9	S-species	0.0864324	2.132169	0.322873	10
m	FALSE	54.03601	10	S-species	0.09328215	2.028718	0.322873	10
m	FALSE	56.88001	1	S-species	0.1976291	2.589791	0.315273	10
m	FALSE	56.88001	2	S-species	0.05911035	1.685576	0.315273	10
m	FALSE	56.88001	3	S-species	0.1612164	2.262087	0.315273	10
m	FALSE	56.88001	4	S-species	0.02176777	1.239161	0.315273	10
m	FALSE	56.88001	5	S-species	0.09555094	2	0.315273	10
m	FALSE	56.88001	6	S-species	0.04179979	1.613319	0.315273	10
m	FALSE	56.88001	7	S-species	0.03197774	1.436066	0.315273	10
m	FALSE	56.88001	8	S-species	0.2112189	2.535142	0.315273	10
m	FALSE	56.88001	9	S-species	0.0864305	2.132169	0.315273	10
m	FALSE	56.88001	10	S-species	0.09329858	2.028718	0.315273	10
m	FALSE	59.87369	1	S-species	0.1974871	2.589791	0.307836	10
m	FALSE	59.87369	2	S-species	0.05917802	1.685576	0.307836	10
m	FALSE	59.87369	3	S-species	0.1611699	2.262087	0.307836	10
m	FALSE	59.87369	4	S-species	0.02185256	1.239161	0.307836	10
m	FALSE	59.87369	5	S-species	0.09557727	2	0.307836	10
m	FALSE	59.87369	6	S-species	0.04186113	1.613319	0.307836	10
m	FALSE	59.87369	7	S-species	0.03205667	1.436066	0.307836	10
m	FALSE	59.87369	8	S-species	0.2110742	2.535142	0.307836	10
m	FALSE	59.87369	9	S-species	0.08642865	2.132169	0.307836	10
m	FALSE	59.87369	10	S-species	0.09331447	2.028718	0.307836	10
m	FALSE	63.02494	1	S-species	0.1973495	2.589791	0.300561	10
m	FALSE	63.02494	2	S-species	0.05924357	1.685576	0.300561	10
m	FALSE	63.02494	3	S-species	0.1611249	2.262087	0.300561	10
m	FALSE	63.02494	4	S-species	0.02193484	1.239161	0.300561	10
m	FALSE	63.02494	5	S-species	0.0956028	2	0.300561	10
m	FALSE	63.02494	6	S-species	0.04192058	1.613319	0.300561	10
m	FALSE	63.02494	7	S-species	0.03213324	1.436066	0.300561	10
m	FALSE	63.02494	8	S-species	0.2109339	2.535142	0.300561	10
m	FALSE	63.02494	9	S-species	0.08642685	2.132169	0.300561	10
m	FALSE	63.02494	10	S-species	0.09332984	2.028718	0.300561	10
m	FALSE	66.34204	1	S-species	0.1972162	2.589791	0.293445	10
m	FALSE	66.34204	2	S-species	0.05930708	1.685576	0.293445	10
m	FALSE	66.34204	3	S-species	0.1610811	2.262087	0.293445	10
m	FALSE	66.34204	4	S-species	0.02201467	1.239161	0.293445	10
m	FALSE	66.34204	5	S-species	0.09562755	2	0.293445	10
m	FALSE	66.34204	6	S-species	0.04197821	1.613319	0.293445	10
m	FALSE	66.34204	7	S-species	0.03220754	1.436066	0.293445	10
